Index;id;minutes;submitted;n_steps;n_ingredients;year;calories;total_fat;sugar;sodium;protein;saturated_fat;carbohydrates;healthy
128675;366181;140;16/04/2009;17;5;2009;718,9;76;2;40;117;145;2;FALSE
128680;361433;30;17/03/2009;10;7;2009;88,8;6;0;6;3;12;3;FALSE
128685;366189;25;16/04/2009;14;8;2009;428,4;9;123;27;108;6;12;TRUE
128687;465120;60;28/09/2011;8;11;2011;628,2;72;11;28;35;118;11;FALSE
128690;362319;45;23/03/2009;2;8;2009;876,1;69;25;42;34;135;34;FALSE
128696;420265;30;13/04/2010;11;7;2010;70,7;6;1;5;10;8;0;FALSE
128698;436807;30;07/09/2010;5;5;2010;668,8;87;15;43;55;99;3;FALSE
128703;457810;80;02/06/2011;10;10;2011;326,6;10;99;32;58;15;12;TRUE
128714;390656;130;17/09/2009;14;7;2009;588,8;84;0;15;45;150;0;FALSE
128723;350898;45;20/01/2009;6;11;2009;504,1;49;24;25;34;57;13;FALSE
128762;416811;80;16/03/2010;11;12;2010;150,4;5;48;3;7;3;9;TRUE
128765;430342;75;19/06/2010;10;8;2010;329;31;4;24;31;52;6;FALSE
128769;366822;25;20/04/2009;8;8;2009;286;20;8;27;37;34;7;FALSE
128774;375617;60;03/06/2009;23;13;2009;276,2;13;31;26;25;24;12;FALSE
128779;375101;30;31/05/2009;8;5;2009;328,2;20;18;31;20;41;14;FALSE
128791;347591;115;06/01/2009;10;9;2009;335,3;24;14;5;14;44;14;FALSE
128792;451426;30;23/03/2011;9;10;2011;38,1;3;0;2;5;4;0;FALSE
128793;364929;80;08/04/2009;10;6;2009;544,8;40;18;58;128;67;3;FALSE
128794;375707;30;03/06/2009;11;6;2009;441,4;19;7;27;37;31;22;TRUE
128796;427384;30;27/05/2010;30;2;2010;21;0;8;0;0;0;1;TRUE
128808;414599;25;25/02/2010;6;8;2010;120,2;12;24;0;3;8;3;TRUE
128813;401906;50;30/11/2009;8;9;2009;219,3;16;14;20;9;26;9;FALSE
128817;350232;55;16/01/2009;16;12;2009;332;18;34;27;32;37;13;FALSE
128823;439098;60;09/10/2010;13;13;2010;176,9;11;70;3;4;19;8;FALSE
128825;371572;25;12/05/2009;10;9;2009;179,5;14;54;6;5;29;7;FALSE
128837;422250;120;29/04/2010;14;14;2010;603,1;65;26;18;66;79;7;FALSE
128839;418347;35;29/03/2010;11;2;2010;85,8;7;0;2;8;15;2;FALSE
128847;427210;30;25/05/2010;23;6;2010;609,5;47;272;8;26;13;26;FALSE
128850;448193;30;04/02/2011;9;10;2011;129,1;8;36;23;9;3;5;FALSE
128851;436301;75;31/08/2010;18;16;2010;895,5;100;43;31;104;104;9;FALSE
128854;387656;30;31/08/2009;7;9;2009;146,4;18;14;2;3;8;3;FALSE
128855;452723;25;02/04/2011;8;10;2011;393,4;22;110;6;23;38;18;FALSE
128856;483051;35;12/07/2012;18;11;2012;1011,2;31;287;45;140;20;61;FALSE
128862;391229;35;21/09/2009;14;23;2009;298,8;28;41;37;12;29;10;FALSE
128876;384138;35;04/08/2009;10;17;2009;387,9;19;22;15;58;6;12;FALSE
128881;424763;35;12/05/2010;12;8;2010;252,2;17;75;1;10;23;11;FALSE
128888;396852;45;28/10/2009;12;14;2009;274,5;14;14;61;54;8;4;FALSE
128891;470178;30;19/12/2011;7;13;2011;76,5;3;14;30;15;2;2;FALSE
128911;360562;70;12/03/2009;15;11;2009;469,5;21;28;28;91;36;12;FALSE
128914;418769;55;02/04/2010;11;11;2010;459,1;37;12;16;52;59;11;FALSE
128920;420836;80;19/04/2010;21;17;2010;904,8;71;315;21;14;144;36;FALSE
128926;477519;75;08/04/2012;21;18;2012;482,7;36;67;3;17;14;20;FALSE
128947;510280;40;03/12/2013;22;13;2013;179,8;12;75;4;4;24;8;FALSE
128950;476735;25;23/03/2012;13;10;2012;166,5;12;57;6;4;25;7;FALSE
128954;386553;80;21/08/2009;12;6;2009;635,9;58;197;7;23;111;21;FALSE
128956;372170;65;15/05/2009;10;13;2009;193,7;5;96;6;6;8;13;FALSE
128959;536086;70;25/06/2018;9;12;2018;322,6;26;32;14;42;33;7;FALSE
128969;403455;35;13/12/2009;7;7;2009;404;36;142;7;10;30;15;FALSE
128977;449808;40;01/03/2011;12;7;2011;542,1;32;136;44;24;34;26;FALSE
128978;414683;30;26/02/2010;6;5;2010;630,2;32;62;76;62;27;25;FALSE
128979;420947;95;19/04/2010;9;14;2010;280,9;9;56;39;33;12;13;FALSE
128980;406309;80;02/01/2010;12;13;2010;858,8;69;23;72;86;94;22;FALSE
128981;410664;90;28/01/2010;13;21;2010;403,4;22;10;26;50;20;16;FALSE
128982;407051;90;05/01/2010;12;20;2010;415,3;21;35;17;26;9;20;FALSE
128985;489647;90;03/11/2012;18;14;2012;542,1;47;50;35;76;58;8;FALSE
128988;348564;55;09/01/2009;7;6;2009;463,6;50;1;10;75;80;0;FALSE
129007;452646;55;31/03/2011;8;10;2011;453,7;37;15;42;59;56;9;FALSE
129014;420603;60;16/04/2010;5;13;2010;499,2;40;53;44;15;31;19;FALSE
129018;382604;65;24/07/2009;16;13;2009;688,5;53;242;19;17;38;29;FALSE
129026;359302;75;05/03/2009;2;11;2009;785,1;38;28;60;108;46;29;TRUE
129032;510116;100;30/11/2013;7;10;2013;320,6;31;10;23;45;40;3;FALSE
129033;523436;40;01/09/2015;7;5;2015;473,2;22;8;11;67;27;16;FALSE
129034;503851;35;12/07/2013;11;8;2013;960,8;69;470;21;45;135;40;FALSE
129052;481582;75;25/06/2012;21;13;2012;399,1;22;20;41;57;20;12;FALSE
129062;503894;25;12/07/2013;7;7;2013;374,9;23;9;43;15;30;17;FALSE
129065;498649;30;09/04/2013;9;6;2013;166;6;0;6;54;5;0;FALSE
129068;503416;70;07/07/2013;9;14;2013;238,6;12;64;12;9;22;12;TRUE
129087;418688;70;01/04/2010;8;7;2010;549,4;53;0;49;96;96;3;FALSE
129088;351987;80;26/01/2009;19;9;2009;350,8;27;5;26;50;50;7;FALSE
129097;446188;25;11/01/2011;7;5;2011;112,8;5;2;12;5;3;5;TRUE
129114;359782;105;08/03/2009;7;14;2009;143,4;6;10;39;37;2;2;FALSE
129116;351344;35;22/01/2009;17;10;2009;510,1;38;17;61;65;44;13;FALSE
129121;487274;70;21/09/2012;17;12;2012;116,4;10;5;5;11;15;2;FALSE
129122;390452;90;15/09/2009;11;17;2009;358,9;33;39;29;49;36;6;TRUE
129124;375950;80;06/06/2009;9;13;2009;553,9;55;54;67;53;58;8;FALSE
129129;450927;125;16/03/2011;9;4;2011;1120,2;124;23;40;166;108;3;FALSE
129136;354237;140;06/02/2009;17;6;2009;114,6;5;11;8;4;2;6;TRUE
129140;364328;25;03/04/2009;8;7;2009;1006,8;91;18;119;99;116;23;FALSE
129151;473885;60;08/02/2012;15;8;2012;539,7;44;0;45;43;53;15;FALSE
129152;519700;165;24/11/2014;17;15;2014;271,3;8;13;24;28;8;15;TRUE
129156;356101;35;16/02/2009;6;8;2009;327,9;21;18;33;8;9;15;FALSE
129160;468456;40;18/11/2011;14;9;2011;970,9;69;235;39;40;77;41;FALSE
129174;374905;45;28/05/2009;26;17;2009;459;47;14;31;28;86;11;FALSE
129177;353810;40;04/02/2009;10;15;2009;378;20;22;61;50;22;13;FALSE
129180;410341;60;25/01/2010;27;20;2010;141,8;16;4;30;16;22;1;FALSE
129185;375613;75;03/06/2009;7;8;2009;99,2;8;9;12;8;4;3;TRUE
129190;392526;30;29/09/2009;10;9;2009;218,4;22;12;25;28;24;2;FALSE
129191;419241;55;06/04/2010;11;8;2010;214,1;15;12;16;22;19;7;FALSE
129193;466467;80;20/10/2011;14;13;2011;690,8;52;204;21;17;23;29;FALSE
129206;476314;45;15/03/2012;9;6;2012;275,1;12;48;20;69;8;4;FALSE
129209;376470;25;09/06/2009;11;11;2009;701,6;65;10;26;103;90;7;FALSE
129218;374003;80;23/05/2009;13;10;2009;502,7;53;0;25;11;23;14;FALSE
129223;483704;30;17/07/2012;10;5;2012;158,8;17;0;8;3;36;3;FALSE
129224;389652;50;10/09/2009;10;9;2009;333,8;29;17;36;21;31;10;FALSE
129229;483703;30;17/07/2012;9;10;2012;235,2;15;25;19;10;10;10;FALSE
129233;483824;35;19/07/2012;12;6;2012;995,7;71;296;13;39;179;43;FALSE
129246;352068;35;27/01/2009;13;13;2009;1184,3;186;15;53;28;231;3;FALSE
129255;479029;30;07/05/2012;9;16;2012;212,3;13;21;11;20;6;7;FALSE
129259;347902;30;07/01/2009;7;4;2009;257,9;3;54;8;81;3;5;TRUE
129285;382407;70;22/07/2009;8;13;2009;385,1;37;129;15;10;14;13;FALSE
129288;417202;50;19/03/2010;7;8;2010;517,7;43;190;27;9;57;21;FALSE
129294;468500;40;19/11/2011;11;10;2011;499,3;22;78;23;60;18;20;TRUE
129316;506326;25;28/08/2013;5;7;2013;392,7;27;161;17;8;33;18;FALSE
129354;471726;30;10/01/2012;15;10;2012;160;10;14;12;27;9;3;FALSE
129357;411093;45;01/02/2010;4;6;2010;1143,8;47;33;16;325;47;14;TRUE
129372;401223;65;24/11/2009;11;9;2009;335,9;23;70;12;13;30;14;FALSE
129378;412460;30;09/02/2010;5;8;2010;544,3;33;21;40;103;49;11;FALSE
129384;358135;40;28/02/2009;13;5;2009;493;54;2;22;45;111;6;FALSE
129387;411606;35;03/02/2010;13;11;2010;623,4;50;8;38;95;40;10;FALSE
129397;448746;80;14/02/2011;10;9;2011;448,3;35;170;11;12;60;19;FALSE
129407;485002;25;07/08/2012;4;11;2012;127,9;16;28;0;1;5;3;FALSE
129408;451874;21;26/03/2011;6;10;2011;287,4;7;186;0;4;4;20;TRUE
129409;355980;22;16/02/2009;7;9;2009;245,8;12;60;19;12;13;12;FALSE
129413;365363;28;10/04/2009;6;15;2009;257,4;8;38;0;22;4;14;FALSE
129414;379330;40;28/06/2009;4;11;2009;226,3;4;63;1;18;1;14;TRUE
129420;369157;70;04/05/2009;9;8;2009;533,2;27;204;4;17;72;29;FALSE
129442;384447;30;06/08/2009;13;11;2009;199,1;21;43;4;8;34;5;FALSE
129452;436986;60;09/09/2010;19;8;2010;258,1;20;73;4;4;41;11;FALSE
129458;456756;35;20/05/2011;20;19;2011;332;18;114;12;8;13;17;FALSE
129460;464809;50;24/09/2011;7;10;2011;407;28;127;20;8;57;18;FALSE
129462;456867;85;21/05/2011;6;12;2011;472,9;35;138;20;13;16;20;FALSE
129466;386292;80;19/08/2009;7;5;2009;224,2;18;79;3;15;7;8;FALSE
129467;411939;75;06/02/2010;19;15;2010;437,3;18;223;12;7;23;27;TRUE
129494;434216;30;04/08/2010;14;11;2010;34,1;1;22;1;0;0;2;FALSE
129515;479397;35;15/05/2012;14;11;2012;111,8;6;15;8;3;11;5;FALSE
129517;353459;90;02/02/2009;16;12;2009;513;35;178;7;32;78;20;FALSE
129527;373694;25;22/05/2009;9;6;2009;132,4;0;88;1;5;0;10;TRUE
129535;505114;50;01/08/2013;15;14;2013;365,1;30;139;8;5;50;15;FALSE
129538;527457;25;08/07/2016;9;4;2016;561,7;50;198;7;15;97;20;FALSE
129552;452877;30;04/04/2011;14;4;2011;1374,3;4;1361;0;11;3;117;TRUE
129558;443511;40;04/12/2010;10;10;2010;267,1;14;31;7;70;8;3;FALSE
129566;383914;40;03/08/2009;10;9;2009;268,3;19;12;3;61;13;2;FALSE
129574;368367;45;28/04/2009;9;5;2009;163,4;1;147;0;4;1;13;FALSE
129594;375619;45;03/06/2009;5;4;2009;581,1;1;566;0;3;1;50;TRUE
129607;458572;65;12/06/2011;24;13;2011;471,8;37;207;12;6;74;21;FALSE
129634;458958;28;17/06/2011;6;12;2011;257,4;12;7;26;14;4;13;FALSE
129635;487683;50;27/09/2012;9;15;2012;643,3;32;91;21;83;26;24;FALSE
129636;456383;35;17/05/2011;10;12;2011;414,8;21;190;11;12;31;23;FALSE
129639;451866;55;26/03/2011;5;4;2011;424,3;0;424;0;2;0;36;TRUE
129645;470046;65;17/12/2011;4;8;2011;781,2;2;733;2;9;1;66;FALSE
129695;405690;30;29/12/2009;5;6;2009;617,3;24;136;242;152;19;13;TRUE
129702;369822;30;05/05/2009;4;6;2009;102,8;1;91;16;2;0;8;FALSE
129715;375626;85;03/06/2009;6;13;2009;407,9;1;370;8;5;1;34;TRUE
129731;494615;70;02/02/2013;5;8;2013;138,1;5;91;0;4;3;8;FALSE
129732;379938;35;02/07/2009;10;17;2009;628,1;42;276;17;39;90;26;FALSE
129733;480082;35;29/05/2012;9;8;2012;424,6;41;163;1;3;100;14;FALSE
129751;457099;25;23/05/2011;7;7;2011;301,8;0;268;1;3;0;25;TRUE
129752;392670;25;30/09/2009;12;8;2009;501,6;28;61;10;128;13;6;FALSE
129779;403882;70;15/12/2009;24;15;2009;395,6;34;11;32;36;59;10;FALSE
129780;420503;50;15/04/2010;16;13;2010;463,5;37;44;48;74;56;8;FALSE
129782;356783;120;20/02/2009;22;17;2009;1238,1;110;76;67;114;186;25;FALSE
129786;423597;25;06/05/2010;6;5;2010;327,9;43;11;0;5;19;2;FALSE
129798;423448;70;05/05/2010;24;16;2010;237,7;17;31;13;10;9;10;FALSE
129802;473761;90;07/02/2012;29;13;2012;561;45;93;31;38;41;16;FALSE
129812;485614;40;20/08/2012;3;8;2012;181,3;12;35;37;31;15;3;FALSE
129814;417750;160;23/03/2010;7;15;2010;162,8;13;6;12;11;9;6;FALSE
129815;457966;30;04/06/2011;23;18;2011;286;17;48;28;31;22;10;FALSE
129817;429400;150;11/06/2010;6;8;2010;201,1;1;1;0;11;0;14;FALSE
129818;390079;75;14/09/2009;3;13;2009;467,7;15;199;5;15;15;29;FALSE
129819;423236;75;04/05/2010;6;6;2010;345,4;40;14;26;31;44;2;FALSE
129820;390363;70;15/09/2009;15;11;2009;306,9;5;100;7;12;9;20;FALSE
129824;356927;40;20/02/2009;6;9;2009;392,4;24;186;7;4;49;20;FALSE
129827;477937;135;14/04/2012;12;4;2012;219,4;0;67;0;9;0;16;TRUE
129843;462253;75;12/08/2011;15;12;2011;572,7;36;68;22;120;38;9;FALSE
129848;383674;65;02/08/2009;9;6;2009;276,4;10;27;0;12;7;15;TRUE
129852;440044;40;21/10/2010;4;3;2010;660,1;48;328;11;3;97;34;FALSE
129856;349484;55;13/01/2009;8;7;2009;325,1;18;161;4;3;36;18;FALSE
129858;493684;50;15/01/2013;14;12;2013;367,8;13;203;19;6;25;24;TRUE
129866;448509;140;09/02/2011;18;8;2011;97,3;6;38;3;3;11;4;FALSE
129867;390431;33;15/09/2009;27;11;2009;302,7;21;77;30;9;36;13;FALSE
129869;515084;50;31/03/2014;13;5;2014;523,3;64;64;30;36;90;6;FALSE
129883;377137;25;14/06/2009;12;9;2009;230,1;9;41;12;58;5;4;TRUE
129888;349428;30;13/01/2009;16;8;2009;507,7;34;225;19;9;56;24;FALSE
129896;448304;35;07/02/2011;9;8;2011;52,2;4;12;1;2;9;1;FALSE
129917;400566;45;21/11/2009;10;11;2009;230,4;18;82;5;6;28;9;FALSE
129931;390067;30;14/09/2009;10;4;2009;625,7;78;95;40;26;85;9;FALSE
129960;446057;30;09/01/2011;15;16;2011;399,4;25;50;25;16;24;18;FALSE
129961;458829;35;15/06/2011;6;5;2011;140,7;7;11;1;7;2;7;FALSE
129988;359561;50;07/03/2009;8;10;2009;328,3;9;103;20;72;10;10;TRUE
130004;369428;100;04/05/2009;22;19;2009;503,7;27;248;14;10;55;27;FALSE
130012;348105;53;08/01/2009;8;5;2009;377,7;10;129;38;78;5;13;TRUE
130016;368927;95;01/05/2009;16;7;2009;247,4;11;128;7;2;23;15;TRUE
130025;488647;70;14/10/2012;6;5;2012;152,5;3;80;8;3;1;11;FALSE
130029;375464;25;02/06/2009;4;4;2009;107;11;35;2;0;24;3;FALSE
130040;384323;25;06/08/2009;4;4;2009;398,9;15;95;27;95;9;9;TRUE
130063;400695;150;22/11/2009;16;7;2009;141;8;55;2;2;16;7;FALSE
130082;360614;30;12/03/2009;7;5;2009;38,5;1;24;1;0;0;2;FALSE
130092;390469;125;16/09/2009;8;8;2009;1525,3;158;166;20;198;189;14;FALSE
130096;350577;50;20/01/2009;9;9;2009;241,1;18;68;7;7;28;10;FALSE
130099;475330;25;29/02/2012;7;9;2012;122,9;15;31;2;1;37;3;FALSE
130134;489510;22;30/10/2012;17;13;2012;435,9;32;103;29;24;13;18;FALSE
130140;359687;165;08/03/2009;15;12;2009;462,2;50;104;11;15;78;12;FALSE
130141;441298;30;06/11/2010;8;6;2010;388,5;25;56;32;58;10;10;FALSE
130143;399380;50;15/11/2009;11;11;2009;273,2;17;51;23;11;18;12;FALSE
130146;348973;60;11/01/2009;11;3;2009;1564,3;165;288;8;138;70;30;FALSE
130149;453596;55;12/04/2011;19;8;2011;161,6;12;79;0;1;18;7;FALSE
130156;448534;105;10/02/2011;25;14;2011;595,4;52;176;6;15;76;22;FALSE
130159;491512;35;09/12/2012;10;8;2012;106,8;11;14;1;2;16;2;FALSE
130163;433985;55;02/08/2010;4;7;2010;882,4;103;95;13;80;117;9;FALSE
130171;367562;30;23/04/2009;13;11;2009;149;15;40;8;1;23;4;FALSE
130173;439570;70;15/10/2010;8;5;2010;463,7;57;96;7;8;110;10;FALSE
130178;401856;95;30/11/2009;15;13;2009;708,4;72;200;20;24;132;20;FALSE
130179;520603;33;15/01/2015;15;9;2015;175,9;4;40;2;11;6;11;FALSE
130182;441916;70;14/11/2010;11;10;2010;251,3;17;78;12;7;19;11;FALSE
130198;385658;60;17/08/2009;6;4;2009;432,8;28;139;1;5;13;22;TRUE
130202;388092;39;01/09/2009;9;6;2009;100,7;2;41;3;2;1;7;TRUE
130208;352265;30;27/01/2009;5;6;2009;202,4;7;48;24;48;4;4;TRUE
130221;405907;21;30/12/2009;2;5;2009;162,2;7;12;14;47;4;1;TRUE
130223;361133;25;16/03/2009;6;9;2009;651,6;40;154;31;30;70;29;FALSE
130225;387922;45;31/08/2009;15;9;2009;892,9;122;61;24;51;39;11;FALSE
130226;490684;25;21/11/2012;5;7;2012;435,9;53;55;22;19;37;8;FALSE
130243;468974;45;28/11/2011;8;7;2011;470,5;40;111;19;11;30;18;FALSE
130245;401824;55;30/11/2009;5;4;2009;137,7;7;55;3;1;16;7;FALSE
130255;367765;40;24/04/2009;7;10;2009;246,7;16;55;7;6;13;11;FALSE
130259;420400;30;14/04/2010;10;9;2010;586,7;14;319;10;11;29;40;TRUE
130260;347385;35;06/01/2009;9;4;2009;215,3;17;54;3;6;32;8;FALSE
130264;349593;25;13/01/2009;8;7;2009;335,5;10;167;14;6;21;22;TRUE
130266;357736;55;25/02/2009;11;12;2009;277,7;13;97;18;7;25;15;TRUE
130273;453997;40;20/04/2011;6;5;2011;173,6;13;39;0;6;5;8;FALSE
130297;445047;30;29/12/2010;9;11;2010;261,4;21;37;12;12;10;9;FALSE
130298;407995;105;12/01/2010;30;12;2010;724,9;79;172;16;20;146;19;FALSE
130300;426338;28;18/05/2010;12;6;2010;420,9;20;98;0;22;6;23;TRUE
130318;418410;27;29/03/2010;9;10;2010;173,7;11;67;5;4;15;8;FALSE
130320;467868;125;10/11/2011;5;8;2011;149,8;4;14;10;9;7;9;TRUE
130323;400786;30;23/11/2009;9;9;2009;157;0;91;12;2;0;10;TRUE
130328;400641;130;22/11/2009;40;16;2009;646,1;51;35;22;131;57;4;FALSE
130332;357208;25;22/02/2009;10;10;2009;100,3;6;16;8;4;2;4;FALSE
130336;465585;50;06/10/2011;16;8;2011;207,3;17;29;11;8;26;7;FALSE
130341;488812;70;17/10/2012;15;10;2012;185,6;19;55;3;1;23;6;FALSE
130347;510715;110;10/12/2013;8;8;2013;970,1;116;37;33;115;148;3;FALSE
130366;479880;30;23/05/2012;11;12;2012;631,6;41;109;43;124;38;10;FALSE
130368;459467;75;26/06/2011;10;9;2011;248,9;12;28;4;9;24;13;FALSE
130379;400330;28;20/11/2009;8;10;2009;155,2;1;71;10;6;1;11;FALSE
130382;436625;90;03/09/2010;9;8;2010;758,5;75;17;23;114;65;6;FALSE
130412;490302;53;14/11/2012;23;11;2012;417,2;28;93;24;10;57;19;FALSE
130413;444466;60;20/12/2010;20;13;2010;1067,2;91;127;17;90;72;29;FALSE
130426;397103;30;30/10/2009;4;8;2009;144,5;9;33;0;7;3;7;FALSE
130427;503831;60;11/07/2013;9;9;2013;302,4;26;28;6;12;50;12;FALSE
130428;503931;45;12/07/2013;12;14;2013;300,1;26;18;24;19;31;10;FALSE
130464;353469;30;02/02/2009;13;11;2009;82,5;4;20;1;4;3;4;FALSE
130472;495170;70;11/02/2013;19;10;2013;211,6;6;84;14;6;2;14;FALSE
130473;419469;55;08/04/2010;15;7;2010;212,4;19;65;2;5;38;8;FALSE
130477;361625;55;19/03/2009;14;3;2009;84,3;0;80;0;2;0;6;FALSE
130479;354754;40;09/02/2009;9;9;2009;446;22;148;8;17;17;24;TRUE
130480;473519;30;03/02/2012;10;9;2012;163,3;12;53;6;3;24;6;FALSE
130484;464960;90;26/09/2011;30;15;2011;158,7;12;62;4;4;24;7;FALSE
130492;453924;30;18/04/2011;8;8;2011;346,2;16;229;1;2;33;20;FALSE
130498;356794;135;20/02/2009;9;8;2009;351,1;29;92;5;10;57;14;FALSE
130499;459224;75;22/06/2011;18;9;2011;155,6;3;68;4;5;5;10;TRUE
130508;358588;60;02/03/2009;13;13;2009;545,6;46;28;31;107;30;4;FALSE
130511;348196;30;08/01/2009;4;10;2009;407,7;48;15;42;36;47;4;FALSE
130515;457208;125;24/05/2011;4;7;2011;135,7;0;123;0;1;0;11;FALSE
130516;404066;55;17/12/2009;29;7;2009;28,4;0;1;2;2;0;1;FALSE
130524;449109;90;19/02/2011;36;18;2011;210,9;10;60;6;7;16;11;FALSE
130552;513348;60;15/02/2014;21;12;2014;505,4;35;207;14;11;76;23;FALSE
130567;399107;30;12/11/2009;8;9;2009;1143,3;101;286;40;129;83;25;FALSE
130568;429834;25;15/06/2010;10;9;2010;132,6;9;39;2;2;19;5;FALSE
130569;458555;75;11/06/2011;22;14;2011;380,8;31;136;12;8;62;15;FALSE
130580;433261;125;27/07/2010;10;4;2010;16,2;0;14;0;0;0;1;FALSE
130584;447543;75;28/01/2011;18;10;2011;501,1;37;17;53;47;56;15;FALSE
130586;425897;25;17/05/2010;7;7;2010;54,7;0;52;24;0;0;4;FALSE
130588;393555;75;07/10/2009;14;8;2009;50,3;6;4;1;0;13;0;FALSE
130598;499465;55;27/04/2013;6;8;2013;191,9;20;15;16;26;32;2;FALSE
130603;419306;80;06/04/2010;4;7;2010;172,5;1;141;0;3;0;14;FALSE
130606;513654;30;24/02/2014;8;12;2014;283,7;35;17;8;4;73;6;FALSE
130627;387261;60;26/08/2009;9;12;2009;376,9;40;14;31;31;55;6;FALSE
130631;476282;25;14/03/2012;6;9;2012;366,5;24;11;28;37;38;12;FALSE
130665;380741;70;08/07/2009;12;13;2009;396,4;29;16;22;92;18;2;FALSE
130674;354784;75;09/02/2009;17;9;2009;319,5;24;31;2;12;50;14;FALSE
130684;454947;90;03/05/2011;24;15;2011;217,2;25;0;8;10;41;3;FALSE
130694;484127;105;24/07/2012;14;19;2012;698,6;61;26;40;86;92;13;FALSE
130701;449747;75;28/02/2011;7;6;2011;32,2;5;0;12;0;2;0;FALSE
130702;450356;30;09/03/2011;12;10;2011;745,6;30;26;17;103;16;29;TRUE
130714;391434;40;22/09/2009;2;8;2009;191,8;16;14;11;14;31;5;FALSE
130717;506583;40;03/09/2013;7;23;2013;515;59;6;23;35;119;6;FALSE
130724;456666;70;20/05/2011;11;7;2011;602;69;13;15;76;57;2;FALSE
130756;443050;45;29/11/2010;3;10;2010;595,9;59;6;143;28;26;20;FALSE
130758;456909;45;22/05/2011;5;5;2011;217,5;28;31;0;5;12;4;FALSE
130767;398031;35;05/11/2009;10;9;2009;193;10;26;0;6;5;11;FALSE
130772;391834;95;25/09/2009;3;10;2009;692;25;528;66;6;49;48;FALSE
130794;383341;50;29/07/2009;9;5;2009;196,4;18;8;71;35;14;1;FALSE
130806;452775;65;02/04/2011;18;8;2011;121,6;11;20;0;3;5;2;FALSE
130810;379290;50;28/06/2009;15;9;2009;717,7;63;7;60;101;72;10;FALSE
130834;368246;90;27/04/2009;14;8;2009;310,5;42;10;1;9;19;5;FALSE
130852;506864;70;12/09/2013;6;7;2013;1064,4;107;29;182;175;97;6;FALSE
130862;413634;65;19/02/2010;12;10;2010;797,3;54;157;94;81;42;21;FALSE
130872;409922;30;24/01/2010;5;10;2010;119,4;8;48;19;4;3;5;FALSE
130879;380040;65;02/07/2009;8;7;2009;40,1;0;22;12;3;0;3;FALSE
130888;417907;65;25/03/2010;9;7;2010;1022,3;167;24;60;5;75;5;FALSE
130893;424825;80;12/05/2010;4;7;2010;391,4;63;5;19;8;46;0;FALSE
130912;485883;75;24/08/2012;8;14;2012;244,7;32;20;74;7;14;4;FALSE
130915;443121;90;30/11/2010;12;10;2010;139,2;16;17;0;7;7;3;FALSE
130939;379066;50;26/06/2009;16;10;2009;343,6;18;33;3;61;9;9;FALSE
130942;414780;50;26/02/2010;8;8;2010;271,2;42;7;51;2;19;2;FALSE
130946;447782;25;31/01/2011;10;8;2011;16,1;0;1;7;1;0;0;FALSE
130950;483152;40;13/07/2012;21;15;2012;795,5;72;261;100;49;38;24;FALSE
130953;457366;30;25/05/2011;10;13;2011;927,6;56;30;222;91;39;33;FALSE
130970;459667;35;29/06/2011;12;10;2011;147,3;13;41;1;6;11;4;FALSE
130977;371266;35;10/05/2009;6;13;2009;371,3;37;17;29;61;25;2;FALSE
130991;455395;30;07/05/2011;8;8;2011;234,2;37;7;8;4;16;1;FALSE
130995;464049;25;13/09/2011;11;6;2011;108,4;14;6;4;5;6;1;FALSE
131014;370246;30;06/05/2009;18;8;2009;54,2;0;6;8;0;0;1;FALSE
131015;409345;115;19/01/2010;19;10;2010;379,4;26;20;29;70;24;6;FALSE
131017;441244;60;05/11/2010;12;7;2010;230,5;21;47;84;8;9;8;FALSE
131030;376204;25;08/06/2009;4;13;2009;726,7;112;33;8;4;47;6;FALSE
131031;356904;60;20/02/2009;12;15;2009;393,9;25;23;41;92;12;4;TRUE
131036;358821;55;03/03/2009;7;9;2009;290,1;28;1;9;55;25;0;FALSE
131037;481780;45;28/06/2012;19;6;2012;173,8;21;27;48;3;9;3;FALSE
131054;383290;21;29/07/2009;5;15;2009;303,3;21;6;28;69;10;3;FALSE
131064;416963;30;17/03/2010;6;15;2010;782,2;64;95;44;111;81;11;TRUE
131077;375718;32;03/06/2009;9;13;2009;250,2;31;11;7;1;63;2;FALSE
131078;352519;25;27/01/2009;14;15;2009;804,8;79;58;27;104;105;8;FALSE
131097;350704;30;20/01/2009;12;10;2009;732,2;42;48;2;46;27;33;FALSE
131102;499423;70;24/04/2013;7;8;2013;35,3;2;15;6;1;0;1;FALSE
131114;431285;25;28/06/2010;17;14;2010;173,8;21;13;1;2;9;2;FALSE
131135;512639;100;26/01/2014;15;11;2014;650,1;46;19;25;48;64;23;FALSE
131136;450341;50;09/03/2011;7;7;2011;272;32;48;1;8;14;6;FALSE
131141;441530;27;09/11/2010;9;14;2010;410,5;18;29;35;76;20;12;FALSE
131142;474742;35;22/02/2012;6;9;2012;191;20;2;8;22;19;2;FALSE
131154;426718;50;22/05/2010;8;16;2010;496,8;46;49;29;64;92;8;FALSE
131155;430388;80;20/06/2010;23;18;2010;548,3;53;23;38;60;109;7;FALSE
131156;402499;60;04/12/2009;9;10;2009;183,2;14;36;1;6;6;8;FALSE
131158;414418;40;24/02/2010;7;10;2010;1092,3;10;493;50;39;14;82;TRUE
131159;363464;90;29/03/2009;14;8;2009;103,1;5;23;1;2;4;5;FALSE
131163;435495;40;19/08/2010;7;13;2010;389;28;19;35;54;43;9;FALSE
